ens	gene	classical_nonclassical_pval	classical_nonclassical_fdr	classical_nonclassical_AUC	classical_nonclassical_logFC	upregulated_in	intermediate_nonclassical_pval	intermediate_nonclassical_fdr	intermediate_nonclassical_AUC	intermediate_nonclassical_logFC	intermediate_classical_pval	intermediate_classical_fdr	intermediate_classical_AUC	intermediate_classical_logFC	relative_classic	relative_nonclassic
ENSG00000181555	SETD2	0.638262581939588	0.694237257293379	0.496376788623814	0.0107082291532131	nonsig	0.171131981498518	0.389793430353693	0.474185084715613	-0.0268323428619633	0.29200723319316	0.392507233536736	0.487590937631302	-0.0412437523731875	nonsig	nonsig
ENSG00000102034	ELF4	0.638937345888219	0.694806511914938	0.504811929019292	0.0200081866156235	nonsig	0.22498399186441	0.457039193743152	0.482367590163205	-0.00184827344564816	0.626413495793893	0.709432365274919	0.499206877505063	-0.0132571545163682	nonsig	nonsig
ENSG00000112787	FBRSL1	0.639215719966351	0.694944548430605	0.495164296627846	-0.000905709678828745	nonsig	0.276424363947897	0.516179376335326	0.484502156801708	-0.0213333452387184	0.501829824600043	0.597422092916676	0.494370246576118	-0.0183415989389485	nonsig	nonsig
ENSG00000064666	CNN2	0.642002909046977	0.697809414878393	0.491537915337944	-0.00887263415795827	nonsig	0.310685091309664	0.55297900180306	0.51483079112376	0.00857754720617976	0.29209243899062	0.392507233536736	0.511717440669244	0.015188512634889	nonsig	nonsig
ENSG00000143641	GALNT2	0.645944964535961	0.701927881187669	0.502006555381562	0.010393921834261	nonsig	0.822127507417285	0.919910587910835	0.492884777871659	-0.0288534310532857	0.537985803110647	0.631734096846152	0.492415766142167	-0.0337322076738128	nonsig	nonsig
ENSG00000029363	BCLAF1	0.646543332028665	0.702411778096483	0.496230972592926	-0.00148637592215115	nonsig	0.0225404878138772	0.101013963454963	0.448681460399342	-0.0997728047490878	0.0218813629620433	0.0453386008049248	0.461236138059966	-0.0997442911902722	nonsig	nonsig
ENSG00000136100	VPS36	0.647795968810619	0.703606083046611	0.495308527701876	0.00344051664840482	nonsig	0.872846708308978	0.942847109803394	0.501334104149064	0.00319586367657195	0.406923107054712	0.508543065978778	0.508077574933552	4.59264479611002e-05	nonsig	nonsig
ENSG00000163960	UBXN7	0.648756918057387	0.703957754968085	0.505938833344956	0.0383919394000926	nonsig	0.649931963422909	0.82322323492899	0.488215413349936	-0.0252813998227561	0.13969028786685	0.217966246521923	0.475365992984643	-0.0670986415637565	nonsig	nonsig
ENSG00000198026	ZNF335	0.648771943865371	0.703957754968085	0.50342667672586	0.0160458626518604	nonsig	0.476744417348406	0.695637561593588	0.508049095032686	0.00107011183194861	0.943719758325213	0.96318968034777	0.497715051859825	-0.0189520386129588	nonsig	nonsig
ENSG00000141646	SMAD4	0.648856277282451	0.703957754968085	0.498958683344639	0.0160011592339369	nonsig	0.884272781012386	0.95036931620225	0.500177880553209	-0.000420897744925314	0.942925826113936	0.962858615050479	0.493931196623564	-0.0246681917792938	nonsig	nonsig
ENSG00000034677	RNF19A	0.648879916431251	0.703957754968085	0.505720109298625	0.0155724971738211	nonsig	0.0395657345791549	0.148010616904407	0.545248365722417	0.108305099743217	0.0317967801702905	0.0623037678059194	0.53593364208459	0.0931909216766817	nonsig	nonsig
ENSG00000127511	SIN3B	0.64888675169209	0.703957754968085	0.499283599500422	0.0165943723395081	nonsig	0.836029472063094	0.926383616527002	0.498599190643483	0.0171301382595224	0.601086325415334	0.685824253438829	0.504805944641938	-0.00114154369692984	nonsig	nonsig
ENSG00000172845	SP3	0.650181917486025	0.70519612841961	0.502670652304844	0.00115592835939626	nonsig	0.902850265979021	0.959513633760474	0.497153911148664	-0.0443437405246504	0.368136978208656	0.470448508214849	0.481338016532827	-0.0489940910576918	nonsig	nonsig
ENSG00000122779	TRIM24	0.650858059663751	0.705762673865065	0.496481395776407	0.000787097797268625	nonsig	0.00924019363558544	0.0544329250240072	0.469426779917286	-0.0358706276693586	0.0430909768158347	0.0812759936735985	0.481793589870693	-0.0350950652178938	nonsig	nonsig
ENSG00000122034	GTF3A	0.651250319862465	0.706021194861529	0.504177946276302	0.0115456783450477	nonsig	0.892587151514908	0.954797771165947	0.50062258193623	-0.00723145849312457	0.795068812918603	0.850086389208636	0.491780796049495	-0.013474785358376	nonsig	nonsig
ENSG00000141543	EIF4A3	0.652180723732343	0.706662509900254	0.501222001737113	0.0107674187062453	nonsig	0.454948042154379	0.681827748349591	0.510583892915907	0.0171831499601943	0.527954772888518	0.622343810116982	0.507716420940322	0.00876333973306783	nonsig	nonsig
ENSG00000178404	CEP295NL	0.652261702076906	0.706662509900254	0.500484996798387	0.00220556256346258	nonsig	0.176821203403845	0.397956107121257	0.517521234491039	0.0251135168427483	0.178290622113809	0.26521091244093	0.513754538029752	0.0239408887030738	nonsig	nonsig
ENSG00000107745	MICU1	0.652303855292542	0.706662509900254	0.492753577247627	-0.0126060674081523	nonsig	0.316932382156938	0.559816282416546	0.478943389513941	-0.0440176018761086	0.543723214782651	0.636192206179904	0.493086143489078	-0.0292389945067172	nonsig	nonsig
ENSG00000050426	LETMD1	0.653186781695512	0.707415436517261	0.506067214850412	0.0160987763974839	nonsig	0.590607700982907	0.783903789763337	0.496397918797527	-0.00134462363717267	0.681174359015188	0.758900008138067	0.496818068085789	-0.0158559952421797	nonsig	nonsig
ENSG00000112697	TMEM30A	0.653307173667499	0.707415436517261	0.497140737829116	-0.000435498364342231	nonsig	0.9979975866273	1	0.501133988526704	0.00699316961646328	0.490720792684657	0.587968072488222	0.50841748457424	0.00772468973481344	nonsig	nonsig
ENSG00000173209	AHSA2	0.654402024620325	0.708330444082086	0.493706136318969	-0.00611427681263414	nonsig	0.82214136054929	0.919910587910835	0.493863120914306	-0.0257599827777559	0.740597772461278	0.807269163378813	0.494516596560303	-0.0220533023914079	nonsig	nonsig
ENSG00000083099	LYRM2	0.654460902791032	0.708330444082086	0.505754978349489	0.0229792167215807	nonsig	0.3629732000752	0.605263086898653	0.519789211544448	0.0390722982893219	0.371286551553544	0.47328721807756	0.511242983462452	0.0130189372034511	nonsig	nonsig
ENSG00000131503	ANKHD1	0.655678927298306	0.709481395277511	0.502624688555978	0.0153051635703379	nonsig	0.665393775852038	0.831561012359749	0.492995953217415	-0.0192001562807347	0.258642505713823	0.355895190021209	0.487130643326205	-0.0349718875069677	nonsig	nonsig
ENSG00000179833	SERTAD2	0.655967740671392	0.709626582258609	0.496782537579327	0.01214150206172	nonsig	0.0422987522718464	0.155039116753597	0.457953484235336	-0.0750567303080744	0.0197456224250596	0.0414893137859884	0.463384178150419	-0.0941684686438319	nonsig	nonsig
ENSG00000198744	MTCO3P12	0.657468850654373	0.710903341190707	0.49998098051771	0.00470195444671716	nonsig	0.775510533862301	0.898295384256681	0.512896340107618	0.0355325848236646	0.24344667664698	0.339864990424279	0.516025323268231	0.0259499274175714	nonsig	nonsig
ENSG00000108064	TFAM	0.657618849369493	0.710903341190707	0.506989659741462	0.0180623043280133	nonsig	0.508421959550143	0.723681256940324	0.513029750522524	0.0179045860315211	0.38287790184458	0.48457013825748	0.510560803697461	0.00190243960503896	nonsig	nonsig
ENSG00000113300	CNOT6	0.657719869040316	0.710903341190707	0.496524189611559	0.00350768509061739	nonsig	0.241627016618504	0.476709535366429	0.51712100324632	0.031542493447923	0.0267484025004345	0.0536957213799185	0.521029548533904	0.0288580874420991	nonsig	nonsig
ENSG00000130309	COLGALT1	0.657767615318314	0.710903341190707	0.503946542575111	0.0104797900594401	nonsig	0.967528736183421	0.991733162909475	0.495730866722995	-0.021560090193977	0.4487499421899	0.548419037206245	0.48734544733525	-0.0297955864166488	nonsig	nonsig
ENSG00000129933	MAU2	0.659119807866487	0.71219703279946	0.505840566019793	0.0177580941286203	nonsig	0.335637632245846	0.579255770731925	0.513474451905545	0.00542523792990346	0.343532323369553	0.444424451400919	0.50509156315946	-0.0101202554396037	nonsig	nonsig
ENSG00000167110	GOLGA2	0.659674724763422	0.712628839910391	0.503627966246759	0.0142146897068223	nonsig	0.703287391251007	0.85493664594725	0.49457464312714	-0.0176037650808016	0.53548985020351	0.629931536166088	0.492465336298101	-0.0289880811215847	nonsig	nonsig
ENSG00000116688	MFN2	0.660323687296794	0.713162014828192	0.505637691542036	0.0161458396205071	nonsig	0.203561362071741	0.433477072179684	0.48307911237604	-0.0226429544634465	0.0918163149571153	0.153887899685245	0.48371030256679	-0.0382651127179789	nonsig	nonsig
ENSG00000066084	DIP2B	0.661743572968628	0.714527354436008	0.495828393551128	0.00441217611458398	nonsig	0.704650358143058	0.855008062802351	0.508449326277405	0.0237590011620026	0.123712928964355	0.197192994448568	0.519358326133858	0.0204705711840949	nonsig	nonsig
ENSG00000086619	ERO1B	0.661936471456628	0.714567505884372	0.496612947195577	-0.00244973756905864	nonsig	0.822487065198988	0.919910587910835	0.504424778761062	0.0128015655160878	0.225883185278376	0.320425946597362	0.513062916330298	0.0168793468378032	nonsig	nonsig
ENSG00000197386	HTT	0.66211473483117	0.714591843400809	0.504561505835811	0.0261925612654208	nonsig	0.688559910426184	0.846657959189426	0.507671098857117	0.015877493857605	0.98244652961119	0.989345429972735	0.500108582246331	-0.0123397918173294	nonsig	nonsig
ENSG00000014641	MDH1	0.663061520287789	0.715445407148051	0.493431938782626	-0.00439794685429073	nonsig	0.0224670755502692	0.100972542626458	0.536398808200294	0.0445470138638496	0.00142038163080564	0.0041490332932954	0.532204077971495	0.0474084086738663	nonsig	nonsig
ENSG00000198060	MARCH5	0.663519696995321	0.715771483195	0.500741759809298	0.012348761497239	nonsig	0.687134333199586	0.846512605383329	0.501867745808689	-0.0146598475410479	0.589795625462692	0.676304878872638	0.493400087809991	-0.0279191774648049	nonsig	nonsig
ENSG00000120913	PDLIM2	0.665480516368591	0.717717999909628	0.493728325714974	-0.00172289575133821	nonsig	0.310423139967582	0.552963849723712	0.513585627251301	0.00758881262855235	0.20996020286486	0.30251408820937	0.512099839015017	0.00892367936764291	nonsig	nonsig
ENSG00000090674	MCOLN1	0.66564525778157	0.717726994351415	0.498307266076217	0.00791619199251878	nonsig	0.149785696779001	0.357492034649025	0.526882198603638	0.0474235487168486	0.0261393648068402	0.052657394687704	0.53120323291836	0.0445633569665527	nonsig	nonsig
ENSG00000001629	ANKIB1	0.66675958673737	0.718759629677658	0.497559166439489	0.00666627599711053	nonsig	0.757662711492748	0.887448723011751	0.508271445724196	0.0278962216808883	0.306554819037545	0.407054416829656	0.515588633799293	0.0197654701665731	nonsig	nonsig
ENSG00000100938	GMPR2	0.667855072694306	0.719771472192149	0.495638198728231	-0.00101994005144904	nonsig	0.217731067683358	0.449266128416785	0.520656379241339	0.0419228916148893	0.0145798656671907	0.0321868666900031	0.525901586717087	0.0459377289064416	nonsig	nonsig
ENSG00000155313	USP25	0.671045220782362	0.723039802340985	0.504536146526092	0.0263799730629061	nonsig	0.257802122718761	0.495573282979938	0.479232445412905	-0.0383355853728473	0.0577875166278344	0.104158253654804	0.473014951303223	-0.0658723226981477	nonsig	nonsig
ENSG00000164307	ERAP1	0.671261269592097	0.723102808957309	0.503090665872075	0.0142678858754478	nonsig	0.783994008831703	0.901465423835802	0.506581580468715	0.0204667486547898	0.421160470778473	0.522352810919571	0.510808654477129	0.0110395174903603	nonsig	nonsig
ENSG00000079277	MKNK1	0.671939548387844	0.723663597172451	0.501155433549099	0.00708270592699807	nonsig	0.0110345172201462	0.0615031117051455	0.536287632854538	0.0339782430463302	0.0192840089101879	0.0406683441584799	0.522400989514732	0.0240225144249216	nonsig	nonsig
ENSG00000134444	KIAA1468	0.673358468431196	0.725021588838752	0.498651201714289	0.00889835405763076	nonsig	0.503885864854766	0.719680122570346	0.490683506025704	-0.0193858823001232	0.633174336597289	0.715321770222786	0.492250532289055	-0.0292698766832333	nonsig	nonsig
ENSG00000189241	TSPYL1	0.674430680509124	0.72600572199305	0.495286338305871	0.0128441456015162	nonsig	0.79090415965936	0.906207259303553	0.489816338328812	-0.0338526058988985	0.21808565790149	0.311483063837515	0.479152208704519	-0.054608444943145	nonsig	nonsig
ENSG00000173598	NUDT4	0.674987159145001	0.726434351153005	0.501172868074531	0.0221580234019433	nonsig	0.125714636709467	0.321216296135714	0.474829901720994	-0.0281196123169148	0.152372111765676	0.234406845756851	0.482522979308001	-0.0515423786960141	nonsig	nonsig
ENSG00000130770	ATPIF1	0.675240523865686	0.72653663869159	0.501840134911528	0.0191426459621274	nonsig	0.0304758639744698	0.124093824116098	0.54718281673856	0.0909891688825456	0.00338442615033997	0.00907804699488228	0.539209993343436	0.0637705808850018	nonsig	nonsig
ENSG00000138035	PNPT1	0.677622092361784	0.72878162475509	0.498608407879138	0.0215275852627318	nonsig	0.811624077421388	0.915310308752549	0.507159692266643	0.023923886380494	0.481146179248272	0.578459475129767	0.509061896601376	-0.000620725378416017	nonsig	nonsig
ENSG00000111252	SH2B3	0.677644626896921	0.72878162475509	0.495679407606525	0.0107344245560619	nonsig	0.0458371403812399	0.163092161542447	0.544003201849958	0.0951629056564842	0.0278985095856565	0.0557120367661347	0.531878331232503	0.0763960766114594	nonsig	nonsig
ENSG00000085719	CPNE3	0.678191862740785	0.729154211119661	0.496620871979865	0.00105401758302581	nonsig	0.823284764358134	0.920578407319561	0.505380886734558	-0.00207740867572468	0.31827400527442	0.418498398339345	0.512930729247808	-0.00254697824069417	nonsig	nonsig
ENSG00000143401	ANP32E	0.678308853185842	0.729154211119661	0.509167390463632	0.0373434041949291	nonsig	0.651743351349172	0.824177039882301	0.508827322452973	0.0316293979855377	0.778522409896149	0.837186159137107	0.503415619792183	-0.00821861012791693	nonsig	nonsig
ENSG00000130052	STARD8	0.679294377975964	0.730042599656136	0.501887683617252	0.0130059606575456	nonsig	0.0192284977626134	0.0910625141719637	0.533463779072353	0.0531119938267674	0.000350689622909002	0.00120547916069619	0.528913563810954	0.0426547661728753	nonsig	nonsig
ENSG00000105671	DDX49	0.679741877406777	0.730352487806064	0.495446418948476	0.000280464885108234	nonsig	0.282556392666397	0.522843260462136	0.512473873793748	-0.0041574265491195	0.359082844170552	0.460450871988968	0.507768351579872	-0.0053842362872454	nonsig	nonsig
ENSG00000077157	PPP1R12B	0.681622906422077	0.732202134262853	0.504616979325823	0.017933868571246	nonsig	0.381018256632721	0.622904445916479	0.48934940187664	-0.0080012887233032	0.309473058787696	0.409670384874136	0.490506134896918	-0.0222161516743642	nonsig	nonsig
ENSG00000210196	MT-TP	0.682065008996367	0.732505576008502	0.498963438215212	0.0160775057330959	nonsig	0.743728040478546	0.880120022443349	0.495041579579312	0.0104427755835951	0.989912320701173	0.994920879169192	0.502936441618159	-0.0056884052648189	nonsig	nonsig
ENSG00000106069	CHN2	0.683091748885167	0.733436601692567	0.495568460626502	-0.00868782494939003	nonsig	0.0291290275828223	0.119925679917899	0.539311602259083	0.0530290040861218	0.00123916749008397	0.00368537888010067	0.537864517682383	0.0613491087098937	nonsig	nonsig
ENSG00000170881	RNF139	0.684153915715434	0.734405220869737	0.509010479734742	0.0378881205438513	nonsig	0.605166331590062	0.795961105092231	0.494307822297327	0.0036916628996093	0.584223053882008	0.671424892127357	0.490949905816704	-0.0302712620416261	nonsig	nonsig
ENSG00000197324	LRP10	0.6853514449918	0.735461494486603	0.495313282572448	0.00696093515276401	nonsig	0.683964414138607	0.844362429076102	0.506159114154845	-0.00864905937396426	0.661682322048572	0.741504316454432	0.501598047407953	-0.0164593898242369	nonsig	nonsig
ENSG00000038219	BOD1L1	0.685458446702811	0.735461494486603	0.49072483247006	-0.0377601118635861	nonsig	0.528302313703723	0.740042526735771	0.511117534575533	0.0159962503076646	0.427825239586732	0.528761116203478	0.515017396764249	0.0533482664483084	nonsig	nonsig
ENSG00000090905	TNRC6A	0.689753140736295	0.739896485002071	0.487017618380428	-0.0188633905947484	nonsig	0.770630063738965	0.895523262217804	0.497131676079513	-0.030164310355469	0.63908717631584	0.721114101822815	0.504001019728922	-0.00492308327997817	nonsig	nonsig
ENSG00000135698	MPHOSPH6	0.691567184902904	0.741669037513304	0.505826301408076	0.0282202814267376	nonsig	0.500447225513229	0.716106117206176	0.513118690799128	0.0411216018014701	0.268009291074006	0.365713540511036	0.514266762974398	0.0104772545355259	nonsig	nonsig
ENSG00000102218	RP2	0.691784274499057	0.741728513008452	0.507108531505772	0.0262240400836835	nonsig	0.0914248927551851	0.261433138466946	0.538844665806911	0.073540307126463	0.0346942013245402	0.0671526019065857	0.532782396457386	0.0476231483482535	nonsig	nonsig
ENSG00000198466	ZNF587	0.692084929295014	0.74187753808335	0.500136306289743	0.00168607915279215	nonsig	0.688222940141462	0.846657959189426	0.497442967047628	0.0063818080553081	0.424177907502195	0.525243501761353	0.508837650657867	0.00929221883542141	nonsig	nonsig
ENSG00000153066	TXNDC11	0.694851542253241	0.74466924974314	0.495460683560194	0.0025329825198907	nonsig	0.865142986771022	0.938570674258288	0.497176146217815	-0.00476915536601444	0.761670565693072	0.823199770599507	0.505790266309762	-0.00682609314550751	nonsig	nonsig
ENSG00000230124	ACBD6	0.695847911801298	0.745562938887732	0.494863154824926	-0.0100798641951921	nonsig	0.295350969346277	0.536353620233504	0.515475608129141	0.0198270959512031	0.0452153122127323	0.0845185611992785	0.52142138881414	0.034288164487506	nonsig	nonsig
