gene	CD16neg_CD16pos_logFC	CD16neg_CD16pos_AUC	CD16neg_CD16pos_pval	CD16neg_CD16pos_fdr	color	ens
GGCX	0.00684922062434746	0.502472720616458	0.652287275988472	0.690449788502051	nonsig	ENSG00000115486
RAE1	0.00484267321166605	0.501931674433459	0.652629139931014	0.690682962732506	nonsig	ENSG00000101146
MLKL	-0.000177314974871501	0.497627168984522	0.653433670679057	0.691405603115612	nonsig	ENSG00000168404
ZNF274	0.00617809402945101	0.499406638036017	0.655764956833929	0.69374315079582	nonsig	ENSG00000171606
SNRK	0.00918425670668449	0.501310824516756	0.657807537818878	0.695734188889562	nonsig	ENSG00000163788
CNOT2	0.01956006620174	0.502641812005843	0.657891931475925	0.695734188889562	nonsig	ENSG00000111596
MNT	0.00463262034116138	0.501310554649057	0.659971403866911	0.697803377139014	nonsig	ENSG00000070444
TP53INP1	0.000342001668983857	0.498634353787917	0.661068740199611	0.69883355286081	nonsig	ENSG00000164938
PRKG2	0.00967667978976718	0.501363872795778	0.663155072168106	0.700714925549619	nonsig	ENSG00000138669
ZNF350	0.00584114610887926	0.499263261183048	0.663209806385334	0.700714925549619	nonsig	ENSG00000256683
GNL2	0.00619659252737214	0.501467540544537	0.663218474684087	0.700714925549619	nonsig	ENSG00000134697
ARHGAP12	0.00377377627400695	0.501259819521736	0.663362602235891	0.700736880494997	nonsig	ENSG00000165322
UPF3B	0.000479020832470877	0.498833863122178	0.666392159970234	0.703806257815746	nonsig	ENSG00000125351
ABCE1	-0.00179755431330987	0.499144943473512	0.667275756027736	0.704594762796709	nonsig	ENSG00000164163
ZC3H7B	-0.00427864163762029	0.498298561265905	0.667386801374598	0.704594762796709	nonsig	ENSG00000100403
AC104837.1	0.00283475264248845	0.499980106895366	0.669610508520637	0.706811092327339	nonsig	ENSG00000235400
HTR7P1	-0.00121116915673847	0.499630049937861	0.669885935169881	0.706970462140088	nonsig	ENSG00000183935
ZFP69B	-0.000180554479350439	0.50131282924823	0.671422316062517	0.708460285577853	nonsig	ENSG00000187801
GTPBP2	-0.000298856850875671	0.497639235925898	0.672067590201554	0.709009467026003	nonsig	ENSG00000172432
MVB12B	0.00365350143916863	0.501039761689859	0.67384228296729	0.71074972327092	nonsig	ENSG00000196814
AC079907.2	-0.00536705538509088	0.498694534284686	0.674510019265212	0.711321963884476	nonsig	ENSG00000258308
DNPEP	0.00801485312200727	0.501679772213157	0.674695772490097	0.711385798722391	nonsig	ENSG00000123992
ARHGEF7	-0.00324579637968416	0.49826929989688	0.675637063972465	0.712246086551786	nonsig	ENSG00000102606
RALGAPB	0.0025416767945018	0.498772333286916	0.675844292405166	0.712332360881957	nonsig	ENSG00000170471
BPGM	0.00330406993955024	0.498672405133408	0.677172064297194	0.713599424461576	nonsig	ENSG00000172331
TIAL1	0.00717632168229895	0.499247840171704	0.679813873373787	0.716250484910328	nonsig	ENSG00000151923
ALG2	0.00701541455326178	0.501948637545937	0.680247785714805	0.716574758139404	nonsig	ENSG00000119523
WASHC2C	0.00953605775627924	0.501332298275052	0.681565484236295	0.717802543312757	nonsig	ENSG00000172661
NGDN	-0.00649139904757005	0.498497338102127	0.681666030834769	0.717802543312757	nonsig	ENSG00000129460
RBM12B	0.0076416334986397	0.499305823174357	0.6819021436893	0.717918101982749	nonsig	ENSG00000183808
GCG	0.0129727674722588	0.5020230824782	0.683693261512897	0.719670450000884	nonsig	ENSG00000115263
RGS10	-0.0245350461892732	0.496899991194603	0.684374287380365	0.720253858208198	nonsig	ENSG00000148908
CEP295NL	0.000349825579160243	0.498368187132122	0.684785046559564	0.720552667068879	nonsig	ENSG00000178404
MAN2C1	-0.00128757730227752	0.498218179244275	0.686013174423992	0.721711267389389	nonsig	ENSG00000140400
RALGAPA2	0.013580930220344	0.50211098224286	0.687606493613678	0.723253562343881	nonsig	ENSG00000188559
PHF11	0.0300145397347493	0.502686610043797	0.690016297855179	0.725653940784019	nonsig	ENSG00000136147
HIRA	0.00120511886328006	0.498079891325049	0.691126100480338	0.726686540223727	nonsig	ENSG00000100084
AC108863.1	-0.00123826172384583	0.498439085231775	0.691347441185575	0.726784754510594	nonsig	ENSG00000253645
NUCB2	0.0103348484437595	0.502274329305519	0.692466028191476	0.727825995588488	nonsig	ENSG00000070081
ITGAE	0.006040570474113	0.499147179520157	0.69269098488429	0.727927762694719	nonsig	ENSG00000083457
SRPK2	0.00587261183810557	0.498971881173706	0.693564459769494	0.728710874042999	nonsig	ENSG00000135250
AC005899.7	0.00480774061367576	0.502040508221018	0.695301765118631	0.730401133069331	nonsig	ENSG00000278668
LMAN1	-0.000343824436988968	0.498404773481535	0.697674430668205	0.732758077394356	nonsig	ENSG00000074695
NCOA5	0.00138381348295959	0.502225174831861	0.699204742771751	0.734229601420761	nonsig	ENSG00000124160
GOLGA3	0.0108137573926596	0.503362358760885	0.699923324202158	0.734848346847617	nonsig	ENSG00000090615
MEPCE	0.00290830323158891	0.499022886168725	0.701071944551801	0.735918277346412	nonsig	ENSG00000146834
EXT2	0.00145539483704799	0.498689059825659	0.704811861146575	0.739707404983132	nonsig	ENSG00000151348
ATG14	0.00508990944919334	0.501689872975587	0.705609867075325	0.740408137209997	nonsig	ENSG00000126775
IDO2	0.00679699972832665	0.500988294064499	0.710944852815621	0.745868459620599	nonsig	ENSG00000188676
C2orf69	0.00650539336410771	0.50164164376261	0.712061855729039	0.746902400737938	nonsig	ENSG00000178074
PLPP5	0.00130625696438624	0.4982526066521	0.712946994424176	0.747692795887713	nonsig	ENSG00000147535
TSEN34	-0.0001297104714135	0.498805951091646	0.713256820889693	0.747879660294269	nonsig	ENSG00000170892
HUS1	0.0110556614833831	0.500542742494247	0.71530019716267	0.74988381990794	nonsig	ENSG00000136273
JMY	0.0087403385064551	0.50136876896688	0.716077980902911	0.75056070286152	nonsig	ENSG00000152409
WDR13	0.000653046239319387	0.498227817376365	0.716899081155694	0.751282730131987	nonsig	ENSG00000101940
GAS2L1	0.00562351494965494	0.500822441087496	0.718635270935366	0.752963292914758	nonsig	ENSG00000185340
MAD2L2	0.00790276795628077	0.501614425677588	0.72272082254895	0.757104368965625	nonsig	ENSG00000116670
RPN2	0.0124108361103048	0.501638019824944	0.7238039939912	0.758099279104721	nonsig	ENSG00000118705
ISY1	0.00995792495912782	0.502022080112462	0.725705624915421	0.759950904174103	nonsig	ENSG00000240682
NXT2	0.00932690759457506	0.50127547184825	0.729997635949909	0.764165799960829	nonsig	ENSG00000101888
HS1BP3	-0.00476625026211944	0.498238727741891	0.72999961210833	0.764165799960829	nonsig	ENSG00000118960
MBD1	0.00619023978082924	0.501907810418404	0.730302082701371	0.764341586556096	nonsig	ENSG00000141644
GPR108	0.010276955663053	0.502360262891233	0.730681966546365	0.764598314965905	nonsig	ENSG00000125734
KIAA0232	0.0114224237194495	0.499725698760721	0.731323254117755	0.76512843584585	nonsig	ENSG00000170871
HACD4	0.00553265979454122	0.499679088753934	0.732915467531332	0.766653060402412	nonsig	ENSG00000188921
H1FX	0.0328840345948546	0.502338981895578	0.7348357616332	0.768451953498225	nonsig	ENSG00000184897
CNN2	-0.0027276964533842	0.497300667621844	0.734905731976035	0.768451953498225	nonsig	ENSG00000064666
MDC1	0.0167515738745277	0.503108490361637	0.735066165337413	0.76847826376184	nonsig	ENSG00000137337
MAP3K5	0.0213875514837299	0.503058487732354	0.735565749283529	0.768859065626445	nonsig	ENSG00000197442
AC013394.1	0.00761134286118345	0.50192508195111	0.736340385211302	0.769527175935505	nonsig	ENSG00000279765
LCOR	0.00223494256406336	0.498678303670247	0.737053225994108	0.770130472111923	nonsig	ENSG00000196233
WRNIP1	-0.000557424991073234	0.498529992093648	0.737573065845332	0.77040124885972	nonsig	ENSG00000124535
ITGA10	0.00650245911119008	0.501436043128868	0.737666894181313	0.77040124885972	nonsig	ENSG00000143127
EPB41L2	0.00463444593851431	0.501628921428251	0.737719203273522	0.77040124885972	nonsig	ENSG00000079819
CRLS1	0.00271246948696881	0.498483304981804	0.738917652121167	0.77151096888446	nonsig	ENSG00000088766
KBTBD2	0.0136404108761502	0.501301726120063	0.739990131551145	0.772488779371932	nonsig	ENSG00000170852
MARS	0.008600312269725	0.501521051453901	0.742268516349271	0.774620074841377	nonsig	ENSG00000166986
SGTA	-0.00167011669258841	0.498836908771918	0.742304468832328	0.774620074841377	nonsig	ENSG00000104969
HSDL1	0.00246382361476482	0.499100762276012	0.742662959996528	0.774810971240815	nonsig	ENSG00000103160
PHF10	0.00461212187757095	0.498977625500431	0.742760174155515	0.774810971240815	nonsig	ENSG00000130024
ITPK1	0.00098064042037709	0.499826243754683	0.74523360993299	0.777248418951591	nonsig	ENSG00000100605
RNF217	0.00662193433888642	0.500861147825969	0.745492148795717	0.777375348257796	nonsig	ENSG00000146373
ARHGAP9	0.0060048652171928	0.499595545424979	0.746596614089488	0.778384174094766	nonsig	ENSG00000123329
OTUD5	-0.000363969178837343	0.498197360878961	0.748057003318266	0.779763639605701	nonsig	ENSG00000068308
CS	0.0102955926772289	0.501699048477337	0.75007494994731	0.781723682012597	nonsig	ENSG00000062485
PDE3B	0.00659688295761205	0.49906718302381	0.750708629080743	0.782240594608896	nonsig	ENSG00000152270
NOP14	-0.0021753758985862	0.498542444560308	0.751729169882777	0.783160354686238	nonsig	ENSG00000087269
AL121603.2	0.00671705059189543	0.501382339456863	0.752024365185229	0.783324242504086	nonsig	ENSG00000258738
AL133243.3	0.000865784136845185	0.498332410385804	0.754383250354788	0.78563725852714	nonsig	ENSG00000276517
ANKRD22	-0.00590606768203997	0.497498596302442	0.756053041952935	0.787231915567197	nonsig	ENSG00000152766
TCP11L2	0.0128540339226218	0.500783772901551	0.7562896457423	0.787333970581273	nonsig	ENSG00000166046
MARCH5	0.0122410816120185	0.501519740667936	0.759337112026955	0.790361695387529	nonsig	ENSG00000198060
TRAPPC3L	0.00446988715360826	0.501464649104911	0.759677696184462	0.790571348603028	nonsig	ENSG00000173626
COMT	0.0118471593619976	0.50086816438613	0.761063943439422	0.791868912578637	nonsig	ENSG00000093010
DUSP28	0.0101436597895984	0.50160636819916	0.761233125625708	0.791899906002499	nonsig	ENSG00000188542
KIAA0319L	0.00279409471451121	0.498760883185993	0.763019674822921	0.793613103747531	nonsig	ENSG00000142687
BCOR	0.00479010486742026	0.500777797259655	0.763533405461282	0.794002064145258	nonsig	ENSG00000183337
KLHL36	0.00840590029909758	0.501209816892453	0.764142921410675	0.794490471547226	nonsig	ENSG00000135686
NPTX1	0.00462093502284578	0.501279365653614	0.764813522308135	0.795042199493599	nonsig	ENSG00000171246
LPAR1	0.0101358796380677	0.501454201369725	0.76576183022542	0.795882355929493	nonsig	ENSG00000198121
TOR3A	0.0050019970250569	0.500353796552756	0.766502357676576	0.796340032664751	nonsig	ENSG00000186283
LATS1	0.00320255577183877	0.50141507055344	0.766509495391445	0.796340032664751	nonsig	ENSG00000131023
OPN3	0.013217849734749	0.501873691430806	0.766622714072087	0.796340032664751	nonsig	ENSG00000054277
SIN3A	0.0101071364872612	0.501679502345459	0.767149145532333	0.796741187526359	nonsig	ENSG00000169375
CC2D1B	0.00983487835065107	0.501055067043618	0.768542925866148	0.798042837113067	nonsig	ENSG00000154222
IKBKE	0.0109546084118679	0.500450370636297	0.769143685989973	0.798520701774312	nonsig	ENSG00000263528
FDX1	0.00084493240900211	0.501719943947708	0.769470107013732	0.798713626520192	nonsig	ENSG00000137714
AC073861.1	0.00651987141211175	0.500310424958352	0.770544766032817	0.79968301348784	nonsig	ENSG00000242299
CXCL3	0.00868010231559757	0.499978526241704	0.770733551096809	0.799732840873237	nonsig	ENSG00000163734
LINC01358	0.00263010577736895	0.500393775524665	0.771592163208182	0.800477552809657	nonsig	ENSG00000237352
ZMYM2	0.0108069239849424	0.502522106405287	0.773134460577413	0.801931143060121	nonsig	ENSG00000121741
KCTD20	0.0132214195671132	0.501707607138633	0.773420479895375	0.802081370260245	nonsig	ENSG00000112078
MRPS6	0.00593103922172757	0.500580523972039	0.773667780403718	0.802191396326615	nonsig	ENSG00000243927
GRK4	0.0088790930216924	0.502824165464984	0.774611730632753	0.803023584256326	nonsig	ENSG00000125388
RPS27AP16	-0.00214685480952891	0.499029979833943	0.775374501255634	0.803667677729111	nonsig	ENSG00000224631
USPL1	0.00257997820078017	0.500272990453315	0.776119745734797	0.80429337386344	nonsig	ENSG00000132952
AL133453.1	0.00335231809680021	0.499536521504061	0.778235719414926	0.806230624320799	nonsig	ENSG00000258757
MTRF1L	0.0002181993754468	0.498659027406067	0.778272970212156	0.806230624320799	nonsig	ENSG00000112031
AC067945.1	0.00882675351803293	0.501140499446463	0.783249578871825	0.811238077952751	nonsig	ENSG00000229023
EIF4ENIF1	0.00207796085176574	0.50050577061955	0.784611853475138	0.81250090039961	nonsig	ENSG00000184708
SLC39A1	0.00254906117782578	0.499284079548362	0.785238965281042	0.812980195394137	nonsig	ENSG00000143570
USP28	-0.00198812601630385	0.49819219484016	0.785360906939451	0.812980195394137	nonsig	ENSG00000048028
CASP3	0.0279794555733941	0.503537965527563	0.786241680993343	0.813743667284237	nonsig	ENSG00000164305
PRDX2	0.004495314156351	0.502123396156991	0.789314309581412	0.816774971353735	nonsig	ENSG00000167815
SLC35B1	-0.00254287213539464	0.498456665184707	0.789688255374243	0.81701310850138	nonsig	ENSG00000121073
DNMT3A	0.000826085805251837	0.499285737307081	0.79158551831304	0.818826899041584	nonsig	ENSG00000119772
INTS2	0.0245648770392645	0.50300405156231	0.793078341354254	0.820162253033284	nonsig	ENSG00000108506
FUT4	0.0114500424534478	0.501057110327621	0.793165185383711	0.820162253033284	nonsig	ENSG00000196371
HNF1A-AS1	0.00425470120648341	0.500263737846508	0.795237190091053	0.822155136834808	nonsig	ENSG00000241388
MFSD6	0.00753846270752995	0.501218568316391	0.795395052676852	0.822168721662517	nonsig	ENSG00000151690
GOLGB1	0.0151028573237854	0.501360364515698	0.796220793138965	0.822872535168721	nonsig	ENSG00000173230
SELENOO	0.0159612957611777	0.501983257716404	0.796468812065223	0.822979141750188	nonsig	ENSG00000073169
ATP2B1-AS1	0.0280917905071924	0.499921584157317	0.796682333215554	0.823050070012286	nonsig	ENSG00000271614
HIC1	-0.0010489324529168	0.498686438253731	0.798286798694726	0.824557691524498	nonsig	ENSG00000177374
SLC25A28	0.0133835452424944	0.501568355406198	0.79858070496229	0.824711322466964	nonsig	ENSG00000155287
NAGPA	0.0024089917767593	0.500748574443159	0.799647771953941	0.825663212008422	nonsig	ENSG00000103174
AL365475.1	0.00500962544734551	0.50100753177615	0.801878461422893	0.827816016598847	nonsig	ENSG00000261208
RN7SL301P	-0.00341418359725727	0.49920257950341	0.802980394699952	0.828802983701022	nonsig	ENSG00000276014
ZNF91	0.00170808266592942	0.499073698401103	0.803975515347491	0.829679364702833	nonsig	ENSG00000167232
KPNA1	0.00320820532991466	0.500817197943639	0.804590205353795	0.830162905306013	nonsig	ENSG00000114030
FAM135A	0.00818423242470143	0.499931299394463	0.806039779785468	0.831507533858951	nonsig	ENSG00000082269
C18orf25	0.00130494821488066	0.498752247419641	0.806758588819877	0.832097956261024	nonsig	ENSG00000152242
TET2	0.0335725050047588	0.504186727474799	0.810410947835066	0.835713304529136	nonsig	ENSG00000168769
PRKRA	0.000422797193728022	0.500439228955601	0.811448438872695	0.836631321458399	nonsig	ENSG00000180228
KIF1B	0.00590525491056911	0.500087167266621	0.811779840839604	0.836821135149663	nonsig	ENSG00000054523
IMMP1LP2	0.00410461864582013	0.499591805829728	0.813311770060955	0.838248215841126	nonsig	ENSG00000258159
TAF1	0.00452002013580682	0.499529312181257	0.813509508747589	0.838299930926003	nonsig	ENSG00000147133
GOLM1	0.00508080166784584	0.49923947427305	0.813945573043455	0.838597170921267	nonsig	ENSG00000135052
SEPT11	0.00169982341027569	0.499195370180606	0.814406153632565	0.838919557350245	nonsig	ENSG00000138758
GBP7	-0.00180190631214393	0.498478524468287	0.816050757376896	0.840461267704522	nonsig	ENSG00000213512
TUBD1	0.00792742789127037	0.49989425041471	0.816549373656407	0.840822365731747	nonsig	ENSG00000108423
ENDOV	0.0202257177876453	0.502494387137396	0.817345313098573	0.841432235976507	nonsig	ENSG00000173818
INO80D	0.00125154994896156	0.499130717590547	0.817437864874907	0.841432235976507	nonsig	ENSG00000114933
SORL1	0.0225510382046463	0.501428294070667	0.817815523099447	0.841668475856514	nonsig	ENSG00000137642
NRIR	0.00357914327176812	0.500636579348274	0.821810086489202	0.845626354165035	nonsig	ENSG00000225964
CHERP	0.00763145965425207	0.50162799616757	0.82244882057538	0.846130342210926	nonsig	ENSG00000085872
CDK16	0.00263743369199884	0.499981147813632	0.826199100484561	0.849834707559803	nonsig	ENSG00000102225
AC093673.1	0.0013540098270715	0.499017951445095	0.827746947811288	0.851272702845026	nonsig	ENSG00000232533
DOK3	0.0117920649637288	0.498500884934736	0.828632967071211	0.852029662612045	nonsig	ENSG00000146094
RNF216	0.00445997307453557	0.498704365179418	0.830549213286238	0.853845472435599	nonsig	ENSG00000011275
HEIH	-0.0033334164570623	0.498983446932213	0.833876649401011	0.857111135380341	nonsig	ENSG00000278970
RBM48	0.00550638699080094	0.5017551424061	0.834793704696749	0.857898523223993	nonsig	ENSG00000127993
NAB1	0.00587909866986806	0.500940488929333	0.835816816829055	0.858794598735008	nonsig	ENSG00000138386
ALOX12P2	0.00975287930103375	0.501301880330176	0.837030851007781	0.859886485456637	nonsig	ENSG00000262943
CNOT6	0.00632994257028943	0.499258287906889	0.839120352451578	0.861877187177258	nonsig	ENSG00000113300
CHST12	0.00754062313412681	0.501004794546637	0.842036786755295	0.864716374829506	nonsig	ENSG00000136213
EPG5	0.0117560758479808	0.500792986955829	0.842738286759492	0.865280355517924	nonsig	ENSG00000152223
MAML3	0.00819224063101262	0.500820744776248	0.843304836213128	0.865705597131692	nonsig	ENSG00000196782
KMT5A	0.00268251196811249	0.500282358717706	0.843733067874941	0.865988718807144	nonsig	ENSG00000183955
UGCG	0.00870616484329867	0.498761268711277	0.846148753788645	0.868311248243008	nonsig	ENSG00000148154
CUL4B	0.00715608757139456	0.499446270035171	0.846889426653646	0.868901014562205	nonsig	ENSG00000158290
AC083862.2	0.00218724011784165	0.49903734336686	0.847029364310067	0.868901014562205	nonsig	ENSG00000272941
RPS15	-0.0121882662887732	0.499555874873297	0.848286664933713	0.870033678188919	nonsig	ENSG00000115268
ROCK2	0.0204948070222155	0.501785984428788	0.849545952957713	0.871167970894001	nonsig	ENSG00000134318
RBBP5	0.00830140025184325	0.501032822234754	0.852735785021158	0.874281175727341	nonsig	ENSG00000117222
